Why should a venous insufficiency exam be performed with the patient in the standing position?<br><br><b>A:</b> To evaluate the veins with the added effect of hydrostatic pressure<br><b>B:</b> To ensure the valve leaflets are closed during the exam<br><b>C:</b> To increase the effects of the Valsalva maneuver<br><b>D:</b> To engorge the veins to make them easier to identify with ultrasound	<b>Answer:</b> A. To evaluate the veins with the added effect of hydrostatic pressure<br><br><b>Feedback:</b><br>A venous insufficiency exam should be performed with the patient in the standing position to evaluate the veins with the added effect of hydrostatic pressure. This will allow reflux to more easily be identified if it is present.
In most patients the right common carotid artery:<br><br><b>A:</b> bifurcates at the level if the clavicle<br><b>B:</b> bifurcates at a lower level in the neck than the left CCA<br><b>C:</b> is nearly twice the diameter of the left CCA<br><b>D:</b> originates directly from the aortic arch	<b>Answer:</b> B. bifurcates at a lower level in the neck than the left CCA<br><br><b>Feedback:</b><br>Right CCA originates from the innominate artery. Left CCA originates from the aortic arch (second branch from arch). In most patients the right CCA bifurcates at a lower level than the left CCA.
If a patient has a history of 80% stenosis of the left internal carotid artery identified on an MRA exam. Which of the following Doppler velocities from the ICA will correlate well with the predicted level of stenosis?<br><br><b>A:</b> PSV 200cm/s, EDV 100cm/s<br><b>B:</b> PSV 300cm/s, EDV 150cm/s<br><b>C:</b> PSV 200cm/s, EDV 80cm/s<br><b>D:</b> PSV 125cm/s, EDV 40cm/s	<b>Answer:</b> B. PSV 300cm/s, EDV 150cm/s<br><br><b>Feedback:</b><br>Strandness Criteria: 80-99% stenosis = PSV &gt;125cm/s, EDV &gt;140cm/s SRU Criteria &gt;70% stenosis = PSV &gt;230cm/s, EDV &gt;100cm/s ICAVL Criteria &gt;70% stenosis = PSV &gt;230cm/s, EDV &gt;100cm/s
A patient&#x27;s carotid exam demonstrates 50-69% stenosis. What will be the recommended treatment for this patient?<br><br><b>A:</b> 6-month follow up exam<br><b>B:</b> angiography<br><b>C:</b> endarterectomy<br><b>D:</b> stent	<b>Answer:</b> A. 6-month follow up exam<br><br><b>Feedback:</b><br>If the exam indicates a 50-69% stenosis, a 6-month follow up exam will be needed. When the stenosis reaches 70% or greater, treatment options will be considered.
Which of the following will be administered to a patient with extensive DVT to cause lysis of the clot?<br><br><b>A:</b> Heparin or Coumadin<br><b>B:</b> Coumadin<br><b>C:</b> Heparin<br><b>D:</b> Streptokinase	<b>Answer:</b> D. Streptokinase<br><br><b>Feedback:</b><br>Heparin, Coumadin and Warfarin are medications that reduce the viscosity of blood to prevent propagation of the clot, but they have no clot lysing properties. Streptokinase and Urokinase are used to dissolve the thrombus in cases with significant thrombosis of the venous system.
"If the systemic blood pressure rises but flow remains constant, what happens to the resistance in the vascular beds?<br><br><b>A:</b> increases<br><b>B:</b> unable to determine without knowing the flow velocity<br><b>C:</b> no change<br><b>D:</b> decreases<br><br><img src=""q6.jpg"" alt=""Question 6 image"">"	<b>Answer:</b> A. increases<br><br><b>Feedback:</b><br>If Flow Volume (Q) remains the same, if pressure (P) changes, resistance (R) must also change to keep the same flow volume. Resistance and pressure are directly related. If pressure goes up, resistance must go up to maintain a consistent amount of flow volume. Simplified Mathematic Example: Flow Volume (Q) 6 = (P) 12 / (R) 2 Pressure goes up to 24, Resistance must increase to 4 to calculate the same flow volume of 6. (24 / 4 = 6)
"Which of the following is a common occurrence after an endarterectomy?<br><br><b>A:</b> Intracranial hemorrhage<br><b>B:</b> Intimal dissection<br><b>C:</b> Neointimal hyperplasia<br><b>D:</b> Congestive heart failure<br><br><img src=""q7.jpg"" alt=""Question 7 image"">"	<b>Answer:</b> C. Neointimal hyperplasia<br><br><b>Feedback:</b><br>Neointimal hyperplasia refers to the overgrowth of normal tissue in response to the endarterectomy. This is a common cause of re-stenosis of a vessel that previously underwent endarterectomy.
Which of the following is a treatment for a pseudoaneurysm?<br><br><b>A:</b> Thrombin injection<br><b>B:</b> Coumadin<br><b>C:</b> Compression stockings<br><b>D:</b> IV Heparin	<b>Answer:</b> A. Thrombin injection<br><br><b>Feedback:</b><br>A Thrombin injection is used to treat pseudoaneurysms with large stalks. Ultrasound guidance is used to make the injection that promotes thrombosis of the stalk and body of the pseudoaneurysm. Coumadin is a blood thinner that would decrease the ability of clot formation in the pseudoaneurysm. IV Heparin is used to treat DVT.
Where is the most common location of stenosis in a hemodialysis graft?<br><br><b>A:</b> Inflow artery<br><b>B:</b> mid graft, especially if it is a looped graft<br><b>C:</b> Arterial anastomosis and proximal graft<br><b>D:</b> Venous anastomosis and outflow vein	<b>Answer:</b> D. Venous anastomosis and outflow vein<br><br><b>Feedback:</b><br>The venous outflow is the most common location of stenosis in an AVG for dialysis. Because the vein wall is thinner and receives pulsatile arterial flow, the wall is easily damaged. This can lead to repetitive healing and scar tissue formation that causes blockage at the anastomosis.
Which of the following correctly describes thoracic outlet syndrome?<br><br><b>A:</b> PPG or PVR tracings can be used to evaluate a patient with suspected TOS<br><b>B:</b> Patients commonly experiencing dull, aching pain and paresthesia in the affected knee and ankle<br><b>C:</b> The Homan sign indicates a positive test result for TOS.<br><b>D:</b> The Tinel test is used during assessment for TOS.	<b>Answer:</b> A. PPG or PVR tracings can be used to evaluate a patient with suspected TOS<br><br><b>Feedback:</b><br>Patients with TOS commonly experience dull, aching pain and paresthesia in the affected shoulder/arm. PPG or PVR tracings can be used to evaluate a patient with suspected TOS using specific maneuvers during testing. The Homan sign refers to pain in the calf with quick dorsiflexion of the foot, seen with DVT. The Tinel sign indicates a damaged nerve at the wrist and is associated with hypothenar hammer syndrome.
