Before performing a liver transplant evaluation, the Sonographer must review the surgical history to determine:<br><br><b>A:</b> the location of all sites of vascular anastomosis<br><b>B:</b> if the transplant was full or partial<br><b>C:</b> if the transplant has a piggyback or interposition anastomosis<br><b>D:</b> more than one of the above	<b>Answer:</b> D. more than one of the above<br><br><b>Feedback:</b><br>Before beginning the exam, the surgical notes should be reviewed to determine if the patient has a full or partial transplant, a<br>piggyback or interposition anastomosis and note the anastomosis sites for all vasculature.
The most common cause of hemodialysis graft failure is ________________.<br><br><b>A:</b> acute rejection<br><b>B:</b> arterial stenosis<br><b>C:</b> anastomosis rupture<br><b>D:</b> thrombus formation	<b>Answer:</b> D. thrombus formation<br><br><b>Feedback:</b><br>The most common cause of hemodialysis graft failure is thrombus formation.
"Velocities in a reversed vein graft are usually _________ at the ________ anastomosis because it is the smaller end of the vein.<br><br><b>A:</b> lower, proximal<br><b>B:</b> higher, distal<br><b>C:</b> higher, proximal<br><b>D:</b> lower, distal<br><br><img src=""q3.png"" alt=""Question 3 image"">"	<b>Answer:</b> C. higher, proximal<br><br><b>Feedback:</b><br>Velocities in a reversed vein graft are usually higher at the proximal anastomosis because it is the smaller end of the vein.
Which of the following symptoms would be associated with steal syndrome of a hemodialysis graft?<br><br><b>A:</b> hand pain that is reduced or eliminated during dialysis<br><b>B:</b> shoulder swelling<br><b>C:</b> hand pain that increases with exercise<br><b>D:</b> spontaneous bruising of the neck, arm and hand	<b>Answer:</b> C. hand pain that increases with exercise<br><br><b>Feedback:</b><br>Steal Syndrome most commonly occurs in a radiocephalic graft. The ulnar artery flow will be antegrade and the radial artery<br>flow will be retrograde. Blood travels from the ulnar artery into the hand and moves through the palmar arch to exit the hand in<br>the radial artery. Symptoms include pain, polar sensation, paresthesia, Finger/Brachial Index &lt;0.8, cyanotic fingertips, and<br>diminished radial pulse on palpation. Symptoms can increase with use of the arm (exercise) and during dialysis.
The most common site for hepatic artery stenosis in a transplant is _______________________________________.<br><br><b>A:</b> at the origin of the native hepatic artery from the celiac axis<br><b>B:</b> at the origin of the right and left hepatic arteries<br><b>C:</b> at the common hepatic artery bifurcation located just inside the liver near the portal bifurcation<br><b>D:</b> at the native hepatic artery anastomosis site located just outside the hilum of the liver	<b>Answer:</b> D. at the native hepatic artery anastomosis site located just outside the hilum of the liver<br><br><b>Feedback:</b><br>The donor hepatic artery is connected to the native hepatic artery just outside the hilum of the donor liver. The most common<br>site for arterial stenosis is at the anastomosis site. Myointimal hyperplasia can lead to stenosis at the anastomosis site due to<br>&quot;over-healing&quot; of the connection.
"Which statement is true regarding the image?<br><br><b>A:</b> There is calcification of the vessels in the vasa vasorum in the arterial wall<br><b>B:</b> This patient has fibromuscular dysplasia and demonstrates the string of pearls sign on the image.<br><b>C:</b> This is a normal CCA image<br><b>D:</b> There is a stent in the CCA<br><br><img src=""q6.png"" alt=""Question 6 image"">"	<b>Answer:</b> D. There is a stent in the CCA<br><br><b>Feedback:</b><br>A stent can be identified by the repetitive echogenic foci lining the vessel wall. Carotid stents are commonly made of a<br>substance called nitinol which is a highly reflective metal alloy. The dense strands of nitinol are woven together to form a<br>&quot;tunnel&quot;.
Patient presents 9 months after endarterectomy with an approximate 40% recurrent stenosis. What is the most likely cause?<br><br><b>A:</b> Lack of Warfarin treatment post op<br><b>B:</b> Polycythemia vera<br><b>C:</b> Fibromuscular dysplasia<br><b>D:</b> Neointimal hyperplasia	<b>Answer:</b> D. Neointimal hyperplasia<br><br><b>Feedback:</b><br>Neointimal hyperplasia is the most common cause of re-stenosis of a vessel that has a history of the endarterectomy<br>procedure. It can be described as thickening of the vessel wall or over-healing after the procedure. Atherosclerosis can also<br>cause re-stenosis but takes a much longer time to reoccur in the vessel.
"If both common iliac arteries demonstrate significant stenosis, what type of treatment will most likely be used?<br><br><b>A:</b> fem-fem bypass graft<br><b>B:</b> right axillary - femoral bypass graft<br><b>C:</b> kissing stents<br><b>D:</b> left axillary - femoral bypass graft<br><br><img src=""q8.png"" alt=""Question 8 image"">"	<b>Answer:</b> C. kissing stents<br><br><b>Feedback:</b><br>Kissing stents used for stenosis at the origin of the common iliac arteries. Two stents are deployed, one is placed into each iliac<br>artery. Both stents are inflated with the catheter balloon. The proximal end of the stents are touching in the distal aorta<br>(kissing).
"A &quot;snuffbox&quot; fistula connects what two vessels?<br><br><b>A:</b> radial artery connects to the cephalic vein in the radial fossa<br><b>B:</b> brachial artery connects to the basilic vein at the elbow<br><b>C:</b> brachial artery connects to the basilic vein in the upper arm<br><b>D:</b> radial artery connects to the basilic vein in the forearm<br><br><img src=""q9.jpg"" alt=""Question 9 image"">"	<b>Answer:</b> A. radial artery connects to the cephalic vein in the radial fossa<br><br><b>Feedback:</b><br>The anatomical snuffbox is also called the radial fossa. It is a triangular depression on the lateral aspect of the dorsum of the<br>hand. The radial artery, a branch of the radial nerve, and the cephalic vein are found in the snuffbox. Radial artery is connected<br>to the cephalic vein at distal wrist. Because the artery courses directly over the vein in this location, little vessel movement is<br>required during surgery.
"Which of the following will decrease with acute renal allograft rejection?<br><br><b>A:</b> echogenicity of the renal cortex<br><b>B:</b> diastolic flow in the segmental arteries<br><b>C:</b> resistive index from the arcuate arteries<br><b>D:</b> kidney size<br><br><img src=""q10.jpg"" alt=""Question 10 image"">"	<b>Answer:</b> B. diastolic flow in the segmental arteries<br><br><b>Feedback:</b><br>Acute renal rejection will result in an enlarged kidney with increased echogenicity of the renal cortex. Doppler evaluation will<br>demonstrate increased resistance in the parenchymal arteries and increased resistive index. This will decrease the amount of<br>diastolic flow in the cortical arteries.
