Which of the following veins has a direct connection to both superficial and deep veins?<br><br><b>A:</b> popliteal vein and inferior vena cava<br><b>B:</b> brachial vein and small saphenous vein<br><b>C:</b> femoral vein and axillary vein<br><b>D:</b> subclavian and popliteal vein	<b>Answer:</b> D. subclavian and popliteal vein<br><br><b>Feedback:</b><br>The subclavian vein receives blood from the cephalic vein and the axillary vein. The popliteal vein receives blood from the small<br>saphenous and deep calf veins.
The weight of the column of blood within the veins when standing is called?<br><br><b>A:</b> Systemic Pressure<br><b>B:</b> Hydrostatic Pressure<br><b>C:</b> Pulmonary Pressure<br><b>D:</b> Transmural Pressure	<b>Answer:</b> B. Hydrostatic Pressure<br><br><b>Feedback:</b><br>The systemic blood pressure is related to the arterial pressures within the body. The pulmonary pressure is related to the<br>pressure within the pulmonary arteries.
An effective calf pump causes ________________________ in the pressure in the deep veins of the calf.<br><br><b>A:</b> little change<br><b>B:</b> an increase<br><b>C:</b> a decrease<br><b>D:</b> an increase in cardiac output and an increase	<b>Answer:</b> C. a decrease<br><br><b>Feedback:</b><br>Effective calf pump reduces blood stasis/pooling, decreases venous volume and pressure in the calf veins. Ineffective calf pump<br>leads to increased stasis, venous volume and pressure in the calf veins; reflux is a contributing factor
"If the image displayed is a transverse view of the posterior right lower leg, Letter B correspond to:<br><br><b>A:</b> lateral gastrocnemius veins<br><b>B:</b> peroneal veins<br><b>C:</b> medial gastrocnemius veins<br><b>D:</b> posterior tibial veins<br><br><img src=""q4.png"" alt=""Question 4 image"">"	<b>Answer:</b> A. lateral gastrocnemius veins<br><br><b>Feedback:</b><br>When imaging the posterior leg, the notch on the transducer should be placed toward the right side of the patient, just like<br>imaging the anterior leg. The right side of the image is lateral and the left side of the image is medial in both imaging views.<br>A. small saphenous vein<br>B. lateral gastrocnemius veins<br>C. medial gastrocnemius veins<br>D. popliteal vein
Normal perforator valves allow blood flow in the perforator to move:<br><br><b>A:</b> from the femoral vein to the GSV<br><b>B:</b> toward the heart<br><b>C:</b> from the GSV to femoral vein<br><b>D:</b> toward the ankle	<b>Answer:</b> C. from the GSV to femoral vein<br><br><b>Feedback:</b><br>Normal perforator valves allow blood flow in the perforator to move from the superficial system to the deep system. Dilated<br>perforators will allow bidirectional blood blow.
"The innominate veins course ____________ to the innominate artery.<br><br><b>A:</b> anterior and lateral<br><b>B:</b> posterior and lateral<br><b>C:</b> posterior and medial<br><b>D:</b> inferior and posterior<br><br><img src=""q6.jpg"" alt=""Question 6 image"">"	<b>Answer:</b> A. anterior and lateral<br><br><b>Feedback:</b><br>The innominate veins course anterior and lateral to the innominate artery. There is a right and a left innominate vein, but only 1<br>innominate artery (aortic arch origin). The innominate vessels are also referred to as the brachiocephalic vessels.
"The left and right innominate veins merge to form the ____________________.<br><br><b>A:</b> inferior vena cava (IVC)<br><b>B:</b> Right atrium<br><b>C:</b> superior vena cava (SVC)<br><b>D:</b> Brachiocephalic vein<br><br><img src=""q7.jpg"" alt=""Question 7 image"">"	<b>Answer:</b> C. superior vena cava (SVC)<br><br><b>Feedback:</b><br>The right and left innominate veins merge to form the SVC.
Which calf vessel&#x27;s anatomic course has been referred to as a &quot;stocking seam&quot;?<br><br><b>A:</b> posterior tibial vein (PTV)<br><b>B:</b> small saphenous vein (SSV)<br><b>C:</b> great saphenous vein (GSV)<br><b>D:</b> superficial femoral vein (SFV)	<b>Answer:</b> B. small saphenous vein (SSV)<br><br><b>Feedback:</b><br>The small saphenous vein originates very superficially in the distal posterior calf. It courses midline up the calf to reach the<br>popliteal vein at or near the popliteal fossa. Its course has been said to resemble the seam of a type of pantyhose or stockings.
"How can you differentiate the anterior accessory saphenous vein (AASV) from the great saphenous vein (GSV)?<br><br><b>A:</b> the AASV courses through the lateral thigh and the GSV courses through the medial thigh<br><b>B:</b> the AASV travels in the saphenous compartment but the GSV does not<br><b>C:</b> the GSV travels in the saphenous compartment but the AASV does not<br><b>D:</b> look for the alignment sign that is only associated with the AASV<br><br><img src=""q9.jpg"" alt=""Question 9 image"">"	<b>Answer:</b> D. look for the alignment sign that is only associated with the AASV<br><br><b>Feedback:</b><br>Alignment Sign - the AASV is aligned with the femoral artery and it courses anterior to the femoral artery within the saphenous<br>compartment. This characteristic differentiates it from the GSV because the GSV is medial to the femoral artery/vein in the<br>saphenous compartment.
During inspiration the flow in the veins of the upper extremities _____________.<br><br><b>A:</b> increases<br><b>B:</b> decreases<br><b>C:</b> remains unchanged<br><b>D:</b> reverses direction	<b>Answer:</b> A. increases<br><br><b>Feedback:</b><br>During inspiration the pressure within the chest cavity decreases allowing venous flow from the upper extremities to increase.<br>During expiration, the pressure within the chest cavity increases causing the venous flow from the upper extremities to<br>decrease. THE OPPOSITE IS TRUE WITH THE FLOW FROM THE LOWER EXTREMITIES.<br>During inspiration the pressure within the abdominal cavity increases causing venous flow from the lower extremities to<br>decrease. During expiration, the pressure within the abdominal cavity decreases allowing the venous flow from the lower<br>extremities to increase.
