You are about to perform a lower extremity arterial duplex on a patient that recently had an MRA run-off exam. According to the attached image, what vessel will demonstrate reduced or absent flow in the right leg? view image<br><br><b>A:</b> posterior tibial artery<br><b>B:</b> anterior tibial artery<br><b>C:</b> common femoral artery<br><b>D:</b> superficial femoral artery	<b>Answer:</b> D. superficial femoral artery<br><br><b>Feedback:</b><br>Note the limited display of contrast in the superficial femoral artery of the right leg and the anterior tibial artery of the left leg.<br>You should expect that Doppler evaluation of these vessels will demonstrate little to no flow.
You are performing a left upper extremity venous duplex exam. DVT is identified in the axillary and subclavian veins. Which of the following must also be included in the exam protocol for this patient?<br><br><b>A:</b> arterial flow pattern in the arteries associated with the thrombosed veins<br><b>B:</b> bilateral brachial pressures<br><b>C:</b> flow in the contralateral subclavian vein<br><b>D:</b> pulse volume recording of the ipsilateral upper arm and forearm	<b>Answer:</b> C. flow in the contralateral subclavian vein<br><br><b>Feedback:</b><br>For all unilateral extremity venous exams, the flow in the contralateral extremity should be documented for comparison.<br>Common femoral vein for the lower extremities and subclavian or internal jugular vein for the upper extremities.
You are performing a mesenteric duplex examination for suspected mesenteric ischemia. The findings are: SMA PSV 408cm/s, EDV 78cm/s, monophasic flow with turbulence Celiac PSV 300cm/s, EDV 55cm/s, monophasic flow with spectral window IMA PSV 180cm/s, EDV 25cm/s, monophasic flow with spectral window How will you report these findings?<br><br><b>A:</b> isolated stenosis of the celiac artery with compensatory flow in the SMA and IMA<br><b>B:</b> isolated stenosis of the SMA with compensatory flow in the celiac artery and IMA<br><b>C:</b> suspected mesenteric ischemia with abnormal flow velocities and waveforms in the SMA, IMA, and celiac artery<br><b>D:</b> suspected mesenteric ischemia with abnormal flow velocities and waveforms in the SMA and celiac artery	<b>Answer:</b> B. isolated stenosis of the SMA with compensatory flow in the celiac artery and IMA<br><br><b>Feedback:</b><br>If there is significant obstruction or occlusion of one mesenteric artery and the other two main arteries are normal, there can be<br>associated changes in these normal vessels. If the SMA is occluded, the celiac artery may demonstrate flow with increased<br>velocity and a normal spectral window (no post-stenotic turbulence). If the SMA is occluded, the IMA can increase in size and<br>demonstrate increased flow velocity without post-stenotic turbulence. If the celiac artery is occluded, the SMA and/or IMA can<br>demonstrate increased flow velocity without post-stenotic turbulence. Keep in mind that compensatory flow can mimic<br>stenosis. It is very important to evaluate the waveform characteristics with elevated systolic velocities.<br>Compensatory flow = increased velocity + spectral window<br>Stenosis = increased velocity + post-stenotic turbulence
All of the following should be included in the report from an exercise segmental pressure exam, except:<br><br><b>A:</b> Duration of exercise<br><b>B:</b> Pressure recovery time in ankles<br><b>C:</b> Symptoms that occurred and when they started during the exercise<br><b>D:</b> Venous Refill Time (VRT)	<b>Answer:</b> D. Venous Refill Time (VRT)<br><br><b>Feedback:</b><br>Venous refill time is a part of a PPG report for insufficiency.<br>The purpose of an exercise segmental pressure exam is to unmask PAD that is not displayed with the patient at rest. The<br>duration of exercise and the time when symptoms started during exercise aids in quantification of the disease. The pressure<br>recovery time after exercise has been stopped also aids in estimating PAD severity. Longer recovery times = more severe<br>disease.
You are about to perform a lower extremity arterial duplex on a patient that recently had an MRA run-off exam. According to the attached image, what vessel will demonstrate reduced or absent flow in the left leg? view image<br><br><b>A:</b> posterior tibial artery<br><b>B:</b> superficial femoral artery<br><b>C:</b> common femoral artery<br><b>D:</b> anterior tibial artery	<b>Answer:</b> D. anterior tibial artery<br><br><b>Feedback:</b><br>Note the limited display of contrast in the superficial femoral artery of the right leg and the anterior tibial artery of the left leg.<br>You should expect that Doppler evaluation of these vessels will demonstrate little to no flow.
"What will be included in your preliminary report for this patient?<br><br><b>A:</b> There is a possible stenosis of the bilateral radial and/or ulnar arteries<br><b>B:</b> There is a possible stenosis of the right radial and/or ulnar artery<br><b>C:</b> There is a possible stenosis of the left radial and/or ulnar artery<br><b>D:</b> There is a possible stenosis of the bilateral mid brachial arteries<br><br><img src=""q6.png"" alt=""Question 6 image"">"	<b>Answer:</b> B. There is a possible stenosis of the right radial and/or ulnar artery<br><br><b>Feedback:</b><br>The significant drop in pressure occurs in the right arm between the forearm and the digit cuff. This indicates a possible<br>stenosis of the distal radial or ulnar artery or a stenosis in the palmar arch arteries. A mid brachial artery stenosis will cause a<br>drop in pressure between the upper arm and forearm cuffs. The finger-brachial index should be greater than 0.80. The DBI in<br>the right arm is 70/156mmHg = 0.45. Although there is a drop in pressure between the left forearm and digit, the FBI is &gt;0.80.
If the velocities in both carotid arteries are increased since last year&#x27;s exam with no visible change in plaque formation, what should you review in the patient chart as a possible explanation?<br><br><b>A:</b> medical history for controlled HTN<br><b>B:</b> lab values for decreased hematocrit levels<br><b>C:</b> medical history for polycythemia vera<br><b>D:</b> recent echocardiogram for signs of decreased cardiac output	<b>Answer:</b> B. lab values for decreased hematocrit levels<br><br><b>Feedback:</b><br>Decreased hematocrit will lead to thinned blood with increased bilateral carotid velocities. Polycythemia vera leads to thickening<br>of the blood which would decrease carotid velocities bilaterally. Increased output and uncontrolled HTN would cause increased<br>bilateral carotid velocities.
A patient presents for a segmental pressure exam. She states she has had DVT in her right leg three times over the last 2 years. Today she complains of right leg pain and mild swelling, but no color change. She states that the doctor could not find the pedal pulses on the right side. What should you review in the patient chart prior to starting the exam?<br><br><b>A:</b> Lab values for lipid levels<br><b>B:</b> Surgical history for endoluminal graft placement<br><b>C:</b> Medical history for current Coumadin therapy<br><b>D:</b> Lab values for hematocrit levels	<b>Answer:</b> C. Medical history for current Coumadin therapy<br><br><b>Feedback:</b><br>The pressure cuffs can increase the risk for embolization to occur in the right leg. Current Coumadin therapy drastically reduces<br>the ability of the embolism to make it to the lungs if it does form. Hematocrit levels can give you a clue to the blood thickness,<br>but this does not assist you when considering the risk for embolism.
A curvilinear transducer can be used to better evaluate:<br><br><b>A:</b> flow in the distal posterior tibial artery<br><b>B:</b> deep veins in obese patients<br><b>C:</b> varicosities covering a large area<br><b>D:</b> flow in the anterior tibial artery	<b>Answer:</b> B. deep veins in obese patients<br><br><b>Feedback:</b><br>Most DVT exams will be performed with a 5-7MHz linear transducer. A curvilinear transducer may be necessary to evaluate<br>obese patients because of the lower frequency range and wider field of view in the near field compared to a sector array.<br>Superficial structures are best evaluated with a high frequency linear transducer.
You identify acute thrombosis of the left popliteal and femoral vein, and the proximal end of the clot has a free-floating tail. What should you do next?<br><br><b>A:</b> Check the patient chart for a history of Coumadin therapy<br><b>B:</b> Call for a code blue due to the significant increased risk of embolism<br><b>C:</b> Check the great saphenous vein for thrombus propagation<br><b>D:</b> Tell the patient to limit all movement because the DVT is unresolved and you need to consult the reading physician immediately	<b>Answer:</b> A. Check the patient chart for a history of Coumadin therapy<br><br><b>Feedback:</b><br>The free-floating tail can be a critical finding, The recent history of DVT could indicate that the patient is on anticoagulant<br>therapy. If she is on Coumadin, this greatly reduces the risk of a pulmonary embolism from the tail. A preliminary report should<br>be given to the nurse and the exam should be read by a physician immediately. A Sonographer should never give results or<br>medical advice to a patient. Code blue is reserved for patients that are not breathing and in cardiac arrest.
"What is the arrow pointing to on the abdominal angiography exam?<br><br><b>A:</b> fibromuscular dysplasia of the right renal artery<br><b>B:</b> fibromuscular dysplasia of the left renal artery<br><b>C:</b> normal tortuous splenic artery<br><b>D:</b> normal right renal artery<br><br><img src=""q11.jpg"" alt=""Question 11 image"">"	<b>Answer:</b> A. fibromuscular dysplasia of the right renal artery<br><br><b>Feedback:</b><br>FMD demonstrates a bumpy lumen contour like a string of pearls.
