Carotid body tumors are more common in:<br><br><b>A:</b> men and people with Buerger disease<br><b>B:</b> men and people with Ehler-Danlos syndrome<br><b>C:</b> women and people living at sea level<br><b>D:</b> women and people living at high altitudes	<b>Answer:</b> D. women and people living at high altitudes<br><br><b>Feedback:</b><br>CBT is more common in females and those living at higher altitudes. Higher elevations mean less oxygen in the air. Chronic hypoxia leads to an overactive and enlarged CBT.
Which of the following carries an increased risk of pulmonary embolism?<br><br><b>A:</b> portal vein thrombosis<br><b>B:</b> renal vein thrombosis<br><b>C:</b> thrombus accumulation in an aortic aneurysm<br><b>D:</b> common femoral artery thrombosis	<b>Answer:</b> B. renal vein thrombosis<br><br><b>Feedback:</b><br>A clot in the systemic venous system can break loose and travel to the lungs. The renal veins drain into the IVC. The portal system does not directly communicate with the systemic veins, so a clot in the portal vein cannot lead to pulmonary embolism. An embolus in the arterial system will only travel until it becomes lodged in a smaller distal artery and cause ischemia.
"Which statement is true regarding the image?<br><br><b>A:</b> The patient should be evaluated for neointimal hyperplasia.<br><b>B:</b> There is calcification of the vessels in the vasa vasorum in the arterial wall and the patient should have balloon angioplasty.<br><b>C:</b> This patient should have an angiogram to confirm the suspected diagnosis of fibromuscular dysplasia.<br><b>D:</b> There is calcification of the vessels in the vasa vasorum in the arterial wall and the patient should have a TCD exam to evaluate the extent of the disease.<br><br><img src=""q3.jpg"" alt=""Question 3 image"">"	<b>Answer:</b> A. The patient should be evaluated for neointimal hyperplasia.<br><br><b>Feedback:</b><br>The image shows a stent in the carotid artery. Neointimal hyperplasia refers to the overgrowth of normal tissue in response to the endarterectomy and stent/graft placement. This is a common cause of re-stenosis of a vessel that previously underwent interventional treatment.
"What is the most likely cause of the findings on the image?<br><br><b>A:</b> bilateral iliac stenosis<br><b>B:</b> bilateral popliteal entrapment<br><b>C:</b> embolism<br><b>D:</b> bilateral peroneal artery occlusion<br><br><img src=""q4.jpg"" alt=""Question 4 image"">"	<b>Answer:</b> C. embolism<br><br><b>Feedback:</b><br>Normal ABIs with abnormal digit tracings indicate obstruction of the digital arteries by embolisms. The patient should be evaluated for AAA for a source for the emboli. Popliteal entrapment requires maneuvers during the exams and the calf arteries and digital arteries would be affected. Bilateral iliac stenosis would cause abnormal waveforms in all areas in both legs.
How can the gastrocnemius veins and the posterior tibial veins be differentiated on an ultrasound exam?<br><br><b>A:</b> Document the direction of flow relative to the foot<br><b>B:</b> Document the direction of flow relative to the knee<br><b>C:</b> Follow them distally to locate their point of origination<br><b>D:</b> Document the presence of a corresponding artery	<b>Answer:</b> C. Follow them distally to locate their point of origination<br><br><b>Feedback:</b><br>Gastrocnemius veins originate deep within the calf muscle and extend to the popliteal fossa to join the popliteal vein. The posterior tibial veins originate at the ankle and extend to join the tibioperoneal trunk near the popliteal fossa. If you are progressing down the leg for a venous evaluation, when you reach the popliteal fossa and begin noting the calf vessels, pick a set to follow. If they dive deep into the calf = gastrocnemius veins, if they extend to the ankle = PTVs. Both sets of veins have a corresponding artery and flow moving toward the heart. These characteristics would not differentiate them from each other.
"An acute occlusion occurs in the common iliac artery on the left side. Which of the following vessels will also have absent flow?<br><br><b>A:</b> external iliac artery only<br><b>B:</b> common femoral artery and saphenous artery<br><b>C:</b> internal iliac artery and gonadal artery<br><b>D:</b> common femoral, external iliac and internal iliac artery<br><br><img src=""q6.jpg"" alt=""Question 6 image"">"	<b>Answer:</b> D. common femoral, external iliac and internal iliac artery<br><br><b>Feedback:</b><br>The external iliac and internal iliac arteries are branches of the common iliac artery. The external iliac artery becomes the common femoral artery once it crosses beneath the inguinal artery.
"A patient presents with a 2-year history of a brachiocephalic hemodialysis fistula. She currently complains that her hand goes numb and turns white when she exercises. You are performing an upper extremity arterial exam and the attached images are from her exam. What will you include in your report?<br><br><b>A:</b> The exam is normal and does not explain the patient&#x27;s symptoms.<br><b>B:</b> Steal syndrome is present.<br><b>C:</b> There is an obstruction in the palmar arch.<br><b>D:</b> The proximal radial artery is occluded<br><br><img src=""q7.jpg"" alt=""Question 7 image"">"	<b>Answer:</b> B. Steal syndrome is present.<br><br><b>Feedback:</b><br>Steal syndrome can occur with a hemodialysis graft. Flow moves down the arm through the ulnar artery, through the palmar arch to the radial artery. Blood flow takes the path of least resistance. Because the pressure in the outflow vein is so low, flow reverses in the radial artery as the blood is sucked up the arm and into the cephalic vein. When the patient exercises, the demand for blood increases in the hand but the ulnar artery cannot supply enough by itself = symptoms.
"What should be done to adjust and improve the color displayed on the attached image?<br><br><b>A:</b> Increase velocity scale<br><b>B:</b> Decrease color baseline<br><b>C:</b> Steer color box<br><b>D:</b> Increase PRF<br><br><img src=""q8.jpg"" alt=""Question 8 image"">"	<b>Answer:</b> C. Steer color box<br><br><b>Feedback:</b><br>The goal for color Doppler processing is to demonstrate blood that is moving in a direction parallel to the US beam. Vessels displayed in longitudinal plane are more perpendicular to the beam. By angling the probe and the color box you cause the flow to be more parallel to the beam. Color Doppler display improves when the flow is more parallel in relationship to the beam.
"The seagull sign refers to which of the following vessels?<br><br><b>A:</b> bilateral renal origins<br><b>B:</b> three hepatic veins<br><b>C:</b> common femoral bifurcation<br><b>D:</b> celiac axis<br><br><img src=""q9.jpg"" alt=""Question 9 image"">"	<b>Answer:</b> D. celiac axis<br><br><b>Feedback:</b><br>The celiac axis and the two branches visible on US form the seagull sign. The CHA and Splenic artery form the wings of the bird.
"Which of the following waveforms is most consistent with flow related to a pseudoaneurysm in the groin area?<br><br><b>A:</b> D<br><b>B:</b> C<br><b>C:</b> A<br><b>D:</b> B<br><br><img src=""q10.jpg"" alt=""Question 10 image"">"	<b>Answer:</b> C. A<br><br><b>Feedback:</b><br>Flow in the neck and body of a pseudoaneurysm is described as &quot;to-and-fro&quot;. Waveform A is from a pseudoaneurysm in the groin. Flow moves in and out of the blind ended pocket in the tissues. Waveform B is a normal triphasic waveform from a lower extremity. Waveform C is a normal waveform from the renal parenchyma. Waveform D is taken from a vertebral artery and demonstrates early systolic deceleration. It is associated with proximal stenosis and considered a pre-steal phenomenon.
