Which of the following is an abnormal flow change caused by congestive heart failure?<br><br><b>A:</b> monophasic portal flow<br><b>B:</b> increased velocities in the bilateral common carotid arteries<br><b>C:</b> pulsatile flow in the proximal hepatic veins<br><b>D:</b> decreased ankle pressures	<b>Answer:</b> D. decreased ankle pressures<br><br><b>Feedback:</b><br>CHF reduces cardiac output that leads to biphasic portal vein flow, decreased velocities in the bilateral common carotid arteries,<br>and reduced ankle pressures. The hepatic veins normally demonstrate pulsatile or triphasic flow due to the ripple effect from<br>cardiac motion. This pulsatility increases with CHF.
When evaluating a focal stenosis of the femoral artery, where should you place the cursor to obtain the highest velocity related to the stenosis?<br><br><b>A:</b> immediately proximal to the focal point of the stenosis<br><b>B:</b> 1-2cm distal to the focal point of the stenosis<br><b>C:</b> at the narrowest point in the vessel or immediately distal to the focal point of the stenosis<br><b>D:</b> 1-2cm proximal to the focal point of the stenosis	<b>Answer:</b> C. at the narrowest point in the vessel or immediately distal to the focal point of the stenosis<br><br><b>Feedback:</b><br>When evaluating a focal stenosis of an artery, you should place the cursor at the narrowest point in the vessel or immediately<br>distal to the focal point of the stenosis to obtain the highest velocity related to the stenosis. It is important to move the Doppler<br>cursor through the stenotic area and out the other side to locate the peak velocity.
A patient complains of right leg pain and color changes in the leg. When he lies down, the right calf and foot become pale. When he stands up, the right calf and foot become reddened. The left leg is asymptomatic. These findings are most suggestive of:<br><br><b>A:</b> right popliteal stenosis<br><b>B:</b> deep venous reflux<br><b>C:</b> significant aortic obstruction<br><b>D:</b> significant right iliac stenosis	<b>Answer:</b> A. right popliteal stenosis<br><br><b>Feedback:</b><br>Pallor and dependent rubor are indications of significant arterial disease. The unilateral presentation indicates the obstruction<br>is blocking flow to just the right leg. Only the lower leg experiences the color change, so the blockage must be at the level of<br>knee = right popliteal stenosis is the most likely cause
Why does blood move into smaller collateral vessels when a larger vessel is occluded?<br><br><b>A:</b> the resistance to flow in the smaller collateral is lower than the resistance in the occluded vessel<br><b>B:</b> because of the significant drop in venous pressure<br><b>C:</b> the resistance to flow in the smaller collateral is higher than the resistance in the occluded vessel<br><b>D:</b> to compensate for loss of blood flow proximal to the obstruction	<b>Answer:</b> A. the resistance to flow in the smaller collateral is lower than the resistance in the occluded vessel<br><br><b>Feedback:</b><br>Collateral flow around an occlusion develops to compensate for the reduction in flow to the distal tissues. When the native<br>artery is patent, the resistance to flow is greater in the smaller arteries. When the larger artery is occluded, the resistance to<br>flow in the smaller collateral is lower than the resistance in the occluded vessel. Blood flow moves into the vessel with the least<br>resistance.
"You are performing a lower extremity arterial Doppler exam due to the increasing bilateral calf pain over the last few months. The images are taken from the proximal left and right external iliac arteries. These findings are most suggestive of:<br><br><b>A:</b> AV malformation at the right groin<br><b>B:</b> Leriche syndrome<br><b>C:</b> May-Thurner syndrome<br><b>D:</b> Paget-Schroetter syndrome<br><br><img src=""q5.png"" alt=""Question 5 image"">"	<b>Answer:</b> B. Leriche syndrome<br><br><b>Feedback:</b><br>Leriche syndrome refers to obstruction of the distal aorta. If both iliac arteries demonstrate post-stenotic flow patterns, there is<br>an obstruction proximally in the aorta.
Which of the following describes the abnormal response to papaverine injection during a penile impotence exam?<br><br><b>A:</b> Decreased dorsal venous outflow<br><b>B:</b> the PSV and EDV will increase post injection but dorsal venous flow will remain unchanged<br><b>C:</b> the PSV and EDV of the arterial inflow will decrease<br><b>D:</b> increased reflux in the veins in the scrotal varicocele	<b>Answer:</b> C. the PSV and EDV of the arterial inflow will decrease<br><br><b>Feedback:</b><br>Doppler evaluation includes assessment of the cavernous arteries with Doppler pre- and post- medication injection (papaverine<br>most common); normally the PSV and EDV will increase post injection but dorsal venous flow will remain unchanged.
"This patient would benefit the most from what type of exam?<br><br><b>A:</b> Arterial duplex exam<br><b>B:</b> Venous duplex exam<br><b>C:</b> Aortic duplex exam<br><b>D:</b> Renal artery duplex exam<br><br><img src=""q7.jpg"" alt=""Question 7 image"">"	<b>Answer:</b> A. Arterial duplex exam<br><br><b>Feedback:</b><br>The image demonstrates an ulceration on the foot that is dry, crusty, deep and with regular borders, which is consistent with an<br>ulcer caused by arterial ischemia. An arterial duplex exam will evaluate the arterial system of the leg for areas of stenosis or<br>occlusion and allow the surgeon to consider the best type of treatment (bypass or amputation).
What critical finding is associated with calf paresthesia, localized muscle weakness, pain when stretching calf muscles, and drop foot?<br><br><b>A:</b> post-phlebitic syndrome<br><b>B:</b> peripheral arterial disease<br><b>C:</b> anterior compartment syndrome<br><b>D:</b> popliteal entrapment	<b>Answer:</b> C. anterior compartment syndrome<br><br><b>Feedback:</b><br>Acute compartment syndrome is a medical emergency. It is usually caused by a severe injury and without intervention, it can<br>lead to permanent muscle damage. Symptoms of compartment syndrome include paresthesia, localized muscle weakness, pain<br>when stretching calf muscles, drop foot.
A patient presents for a lower extremity arterial exam with mild bilateral leg pain. The 2D evaluation demonstrates minimal diffuse atherosclerosis bilaterally. The Doppler waveforms from the arteries of both legs demonstrate biphasic waveforms with increased acceleration time. Which of the following could explain these findings?<br><br><b>A:</b> bilateral popliteal entrapment<br><b>B:</b> cardiac ejection fraction 30%<br><b>C:</b> cardiac ejection fraction 85%<br><b>D:</b> systemic hypertension	<b>Answer:</b> B. cardiac ejection fraction 30%<br><br><b>Feedback:</b><br>Bilateral decrease in lower extremity velocities can indicate a cardiac issue, especially in the absence of aortic or bilateral iliac<br>disease. An increased AT means lower resistance flow with a slower upslope. The conversion of a normal triphasic waveform to<br>a biphasic waveform also indicates lower resistance flow.<br>Popliteal entrapment syndrome is a functional issue where the artery becomes compressed with contraction of the calf<br>muscles, usually seen in runners. Symptoms of this disorder would be related to activity and would not normally produce<br>constant mild pain. An exercise arterial exam would be necessary to diagnose this issue.<br>Systemic HTN and increased EF% would cause a shorter (decreased) AT and the flow would remain high resistance with elevated<br>velocities.
The common femoral artery velocity is 0.8 m/s and the proximal femoral artery demonstrates atherosclerosis formation causing an increase in the velocity to 3.2 m/s. This indicates what level of stenosis?<br><br><b>A:</b> 50%<br><b>B:</b> 25%<br><b>C:</b> 75%<br><b>D:</b> 100%	<b>Answer:</b> C. 75%<br><br><b>Feedback:</b><br>When the velocity between two extremity arterial segments doubles, this indicates at least a 50% stenosis. When the velocity<br>between two extremity arterial segments quadruples, this indicates at least a 75% stenosis.
