The difference in systolic pressure between two adjacent levels in the same leg should be no more than ___________mmHg.<br><br><b>A:</b> 15<br><b>B:</b> 20<br><b>C:</b> 25<br><b>D:</b> 30	<b>Answer:</b> D. 30<br><br><b>Feedback:</b><br>A drop in pressure of 30mmHg or more between segments indicates disease between the two segments.
Which of the following correctly describes the symptoms associated with median arcuate ligament syndrome?<br><br><b>A:</b> abdominal pain that is relieved by deep inspiration<br><b>B:</b> abdominal pain that is relieved by eating a fatty meal<br><b>C:</b> groin pain that is relieved by placing the legs in the dependent position<br><b>D:</b> calf pain relieved by stretching the calf muscles	<b>Answer:</b> A. abdominal pain that is relieved by deep inspiration<br><br><b>Feedback:</b><br>The median arcuate ligament compresses the celiac axis on expiration. When the diaphragm moves cephalad, the artery is pinched, and abdominal symptoms occur. When the patient inhales, the diaphragm moves caudal, and symptoms are relieved.
"The waveform from an abdominal vessel displays what two characteristics?<br><br><b>A:</b> flow reversal during diastole<br><b>B:</b> triphasic flow and no respiratory variation<br><b>C:</b> mild phasicity and pulsatility<br><b>D:</b> flow reversal during augmentation<br><br><img src=""q3.jpg"" alt=""Question 3 image"">"	<b>Answer:</b> C. mild phasicity and pulsatility<br><br><b>Feedback:</b><br>The waveform displays mild respiratory variation (phasicity) and pulsatility in a normal renal vein. Please note that the definition of pulsatility indicates regular variations in flow. Not all pulsatility in venous flow is a result of the ripple effects of cardiac contraction or cardiac pulsatility. These findings are considered normal in renal vessels. If venous congestion occurs, the flow will become increasingly pulsatile and flow reversal can develop during atrial contraction.
How can a Sonographer correct for blooming on a spectral Doppler display?<br><br><b>A:</b> decrease the color Doppler velocity scale<br><b>B:</b> increase the color Doppler velocity scale<br><b>C:</b> turn the Doppler gain down<br><b>D:</b> reduce the wall filter	<b>Answer:</b> C. turn the Doppler gain down<br><br><b>Feedback:</b><br>Blooming or blossoming describes artifactual echoes displayed around a waveform shape. It is caused by over-gaining and can lead to overestimation of the peak velocity. Properly adjusted gain will demonstrate a waveform of medium brightness and a clear spectral window(if present).
"According to the Appropriate Use Criteria, which of the following is NOT a valid exam indication for a duplex exam on a hemodialysis fistula?<br><br><b>A:</b> palpable thrill at the fistula site<br><b>B:</b> 1 month follow up baseline exam post-intervention<br><b>C:</b> Inability to cannulate at dialysis<br><b>D:</b> ipsilateral arm swelling<br><br><img src=""q5.jpg"" alt=""Question 5 image"">"	<b>Answer:</b> A. palpable thrill at the fistula site<br><br><b>Feedback:</b><br>Hemodialysis fistulas and grafts will normally demonstrate a thrill over the connection site in the arm. Absence of the thrill can indicate an occlusion of the fistula/graft.
Which of the following can be used to eliminate aliasing seen on a CW Doppler tracing?<br><br><b>A:</b> adjust baseline, increase scale and decrease probe frequency<br><b>B:</b> decrease probe frequency<br><b>C:</b> increase the scale<br><b>D:</b> none of the above	<b>Answer:</b> D. none of the above<br><br><b>Feedback:</b><br>Aliasing does not occur with a CW probe. The beam is not pulsed, so it is not limited by the pulse repetition frequency/Nyquist limit.
"A patient presents for a follow up exam after radiofrequency ablation of the GSV. What is the purpose of the exam?<br><br><b>A:</b> To assess the valvular motion in the GSV<br><b>B:</b> To confirm the contraction of the GSV and absence of thrombus in the deep system<br><b>C:</b> To confirm the patency of the GSV and thrombosis of its branches<br><b>D:</b> To evaluate thrombus formation in the GSV<br><br><img src=""q7_1.jpg"" alt=""Question 7 image""><br><br><img src=""q7_2.jpg"" alt=""Question 7 image"">"	<b>Answer:</b> B. To confirm the contraction of the GSV and absence of thrombus in the deep system<br><br><b>Feedback:</b><br>A follow up exam after radiofrequency ablation of the GSV should be performed 2 weeks after the procedure to confirm contraction/occlusion of the GSV and absence of thrombus in the deep system. Measuring the distance from the treated GSV segment to the SFJ is important to document. The fibrosis/thrombosis of the treated vein should not extend into the deep veins. Compression views of the treated veins and Doppler demonstration of the absence of flow should also be documented.
"The Scimitar sign is associated with:<br><br><b>A:</b> Bovine arch<br><b>B:</b> Median arcuate ligament syndrome<br><b>C:</b> Adventitial cysts<br><b>D:</b> Femoral to Femoral bypass graft<br><br><img src=""q8.jpg"" alt=""Question 8 image"">"	<b>Answer:</b> C. Adventitial cysts<br><br><b>Feedback:</b><br>The Scimitar sign is associated with adventitial cyst formation. The arterial lumen is compressed by the cyst and is said to look like a scimitar (type of curved sword).
What is the most common cause of cerebrovascular disease?<br><br><b>A:</b> atherosclerosis<br><b>B:</b> embolism<br><b>C:</b> stroke<br><b>D:</b> vasospasm	<b>Answer:</b> A. atherosclerosis<br><br><b>Feedback:</b><br>Atherosclerosis formation is the most common cause of cerebrovascular disease. Embolism formation is much less common and is usually a complication of atherosclerosis formation. A stroke is a potential complication with all types of cerebrovascular disease.
What is the minimum amount of diameter stenosis in the internal carotid artery that will demonstrate hemodynamic significance?<br><br><b>A:</b> 25%<br><b>B:</b> 95%<br><b>C:</b> 50%<br><b>D:</b> 75%	<b>Answer:</b> C. 50%<br><br><b>Feedback:</b><br>Hemodynamic significance refers to the appearance of signs and symptoms related to the compromised blood flow. 50% diameter or 75% area stenosis of a vessel is described as hemodynamically significant.
