Which of the following anatomic variants of ICA anatomy is most often associated with symptoms of cerebral ischemia?<br><br><b>A:</b> tortuosity<br><b>B:</b> duplication<br><b>C:</b> kinking<br><b>D:</b> coiling	<b>Answer:</b> C. kinking<br><br><b>Feedback:</b><br>Kinking - vessel takes a sharp turn of 90 degrees or less, mimics stenosis and is related to plaque/stenosis formation. It is the<br>anatomic variant most commonly associated with symptoms of ischemia<br>Coiling - vessel forms a circle during its course<br>Tortuosity - vessel forms an S-shaped curve
Which of the following is not normally a branch of the ophthalmic artery?<br><br><b>A:</b> frontal artery<br><b>B:</b> supraorbital artery<br><b>C:</b> nasal artery<br><b>D:</b> posterior auricular artery	<b>Answer:</b> D. posterior auricular artery<br><br><b>Feedback:</b><br>The posterior auricular artery branches from the ECA and supplies the ear with oxygenated blood.
What are the standard windows used for a complete transcranial Doppler exam?<br><br><b>A:</b> suboccipital, transtemporal, transorbital, and submandibular windows<br><b>B:</b> suboccipital, transtemporal, and periorbital windows<br><b>C:</b> suboccipital, transtemporal windows<br><b>D:</b> transtemporal window only, other views performed if abnormalities identified	<b>Answer:</b> A. suboccipital, transtemporal, transorbital, and submandibular windows<br><br><b>Feedback:</b><br>The four standard windows used for a TCD exam are the suboccipital, transtemporal, transorbital/ophthalmic, and<br>submandibular windows. The periorbital window is a supplemental view used to assess the frontal artery (branch of the<br>ophthalmic artery).
The highest velocity in the normal common carotid artery is usually identified:<br><br><b>A:</b> &lt;1cm from the bulb<br><b>B:</b> &lt; 3cm from the bulb<br><b>C:</b> in the first 3cm of the vessel<br><b>D:</b> mid CCA	<b>Answer:</b> C. in the first 3cm of the vessel<br><br><b>Feedback:</b><br>The highest ICA velocity is usually identified in the first 3cm of the vessel. The highest CCA velocity is also usually identified in the<br>proximal artery.
"The image provided was taken during a routine carotid examination. Which of the following statements is true regarding the images?<br><br><b>A:</b> This is a normal vertebral artery<br><b>B:</b> This is a mildly stenosed ICA<br><b>C:</b> This is a normal ICA<br><b>D:</b> This is a normal ECA<br><br><img src=""q5.png"" alt=""Question 5 image"">"	<b>Answer:</b> D. This is a normal ECA<br><br><b>Feedback:</b><br>Note the branch originating from the proximal vessel. The ICA has no branches identified extracranially. The vertebral arteries<br>course through the pedicles of the vertebra and this vessel is demonstrated anterior to the spine.
Using the transtemporal window, the normal middle cerebral artery ______________________.<br><br><b>A:</b> will demonstrate flow toward the probe<br><b>B:</b> will demonstrate flow away from the probe<br><b>C:</b> will demonstrate biphasic flow<br><b>D:</b> will demonstrate a clear spectral window	<b>Answer:</b> A. will demonstrate flow toward the probe<br><br><b>Feedback:</b><br>Using the transtemporal window, the normal MCA will demonstrate monophasic flow toward the probe. Because the<br>intracranial vessels are so small, no spectral window is demonstrated on the waveform.
Which of the following structures is supplied by branches of the internal carotid artery?<br><br><b>A:</b> lateral nose only<br><b>B:</b> parietal lobe only<br><b>C:</b> eyes and lateral nose, but not the parietal lobe<br><b>D:</b> eyes, lateral nose and parietal lobe	<b>Answer:</b> D. eyes, lateral nose and parietal lobe<br><br><b>Feedback:</b><br>Branches of the internal carotid artery supply the eyes, lateral nose and parietal lobe.
When scanning the internal carotid, which way would you angle your probe to locate the external carotid artery in most patients?<br><br><b>A:</b> 40 degrees medially<br><b>B:</b> superior and/or lateral<br><b>C:</b> medial and/or anterior<br><b>D:</b> lateral and/or anterior	<b>Answer:</b> C. medial and/or anterior<br><br><b>Feedback:</b><br>When scanning the internal carotid artery, you angle your probe medial and anterior to locate the external carotid artery in<br>most patients
"What is demonstrated on the image?<br><br><b>A:</b> normal internal jugular vein flow with reversed vertebral artery flow<br><b>B:</b> normal carotid artery flow with vertebral artery flow reversal<br><b>C:</b> normal carotid artery and vertebral artery flow<br><b>D:</b> normal internal jugular vein flow with normal vertebral artery flow<br><br><img src=""q9.jpg"" alt=""Question 9 image"">"	<b>Answer:</b> C. normal carotid artery and vertebral artery flow<br><br><b>Feedback:</b><br>The carotid and vertebral arteries should normally demonstrate flow moving in the same direction. Because of the angle of the<br>color box, the blue color is demonstrating flow moving away from the transducer. In standard practice, the color box should be<br>angled the opposing direction or the heel toe technique used to demonstrate the vessels and flow moving toward the<br>transducer. Red color is most commonly used to demonstrate antegrade flow and blue is used for retrograde flow.
Which artery supplies the brainstem with arterial blood?<br><br><b>A:</b> anterior cerebral artery<br><b>B:</b> basilar artery<br><b>C:</b> posterior cerebral artery<br><b>D:</b> posterior communicating artery	<b>Answer:</b> B. basilar artery<br><br><b>Feedback:</b><br>Branches from the vertebral and basilar arteries feed the cerebellum and portions of the brain stem.
